source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,g,bp_rp,astrometric_excess_noise,astrometric_chi2_al,astrometric_n_good_obs_al,phot_bp_rp_excess_factor,g0,bp_rp0,M_G,cmdflag
3277365195685028992,57.91264306349202,7.4433422731727195,15.984901659584132,1.1169520143935356,-15.467310208712606,0.817120874784521,0.3054327211416675,0.5917814155039071,19.634691,1.6569194999999999,0.0,250.42986000000002,235,1.2562309999999999,19.139398864689532,1.4171588076832997,5.897525210093491,False
3277467660721519616,57.61655792947477,8.032409320693256,16.000121564563408,0.6805806524695528,-15.847129263404668,0.5378591233999439,-0.39219627048814254,0.3507328132660611,19.121365,1.0410575999999998,0.0,250.76843,245,1.1825681000000001,18.70299635467254,0.8385340104187334,5.439482010952705,True
5427067967387929088,138.0878479638292,-43.48341558689235,12.72542393336115,0.2716676704909923,-5.524186701489867,0.29608913025004113,0.5559376276494261,0.1640920429106905,18.359718,1.8155842,0.27099461058657337,258.48703,215,1.3946056,14.62138220258689,0.00593319866776687,1.560566571299308,False
5411499986555645952,147.49236166598718,-46.400653654915466,11.661614548179545,0.08613369120795987,-2.2849474739821902,0.07798931155088748,0.15260172224277244,0.047410116405313805,16.19343,1.4473591000000001,0.0,175.47842,229,1.2863041000000002,15.163199479349428,0.9486458026249585,1.8657295616068854,True
3206158245689615488,68.36793900559991,-1.3593888658755997,20.463064647352628,0.19734940572637766,-21.468880421902888,0.13008985173494625,0.3625490571015617,0.12685546470965828,17.478292,0.745739,0.0,267.0749,303,1.1985098,17.328234692806806,0.673099366024853,4.4522267614412065,True
3206178552294994944,68.65302205935207,-1.356012927362472,20.759965265341066,0.2453623840038753,-22.01190966987552,0.16511853120065426,0.1631373765987834,0.12715782776903345,17.682098,0.73506355,0.0,435.37775,421,1.1967079999999999,17.568550066760725,0.680097346078361,4.695735110438751,True
3206363991803250176,66.64959718702363,-1.216262710717894,20.51943860643535,0.28430161081794536,-21.43134752400858,0.16734278678770087,0.8710312497218101,0.15811750783732853,17.86188,1.5753899,0.2709630229295137,332.52536000000003,281,1.2706892,17.634966076512423,1.4655455687472787,4.7358183935983575,False
3301400004472131840,59.821521074554006,8.72178657965139,15.159837849765673,0.8005247601397012,-15.880081309814134,0.5164902171845475,0.17664066011909466,0.3261312271240773,18.869170999999998,0.9501724,0.4034345045966207,223.31799999999998,201,1.2180643,18.384095806056287,0.7153575226569441,5.150090145163578,True
3301425396318555008,58.32341204364773,7.946977028889115,16.717361305831734,0.4104030493886796,-17.770388495399235,0.2766014080248869,0.3891124403062393,0.21916363574069028,18.23992,0.83987427,0.43587446381871103,288.59024,235,1.2511292999999999,17.814569668024898,0.63397098767425,4.568636510186781,True
3301279818404137600,59.8039099365051,7.832049368994617,15.432194082304227,0.2191105310594748,-18.05471969781272,0.14679557889551276,0.4528421743878072,0.11273189499464445,17.121878,0.89279175,0.0,192.94006000000002,198,1.2243334,16.609951999530445,0.6449789826688272,3.3977766393450466,True
3301311562505125760,59.636622131431224,8.237171493626843,14.788027565887957,0.5457303223362464,-15.844543716383017,0.3885654614343326,1.1194875386874708,0.2932961973115551,18.638409,1.6830883,0.0,213.03671,220,1.3000776,18.23029558795287,1.4855290384351927,5.004603655976844,False
3301322939875772800,60.13805113714755,8.361790528156662,17.517345087455617,0.2185859088898393,-16.340489613865973,0.12574645955599706,0.14093137475548576,0.1005226799374788,17.105621,0.86081123,0.0,202.2421,220,1.2208163,16.577949797126116,0.6053765195264069,3.3593790649874506,True
3206492222346264064,67.86672396183695,-0.3312648936826999,19.114090045679205,0.32158550429191196,-20.15725693474285,0.2145194737742171,0.09953606034188182,0.2145159148079039,18.209630999999998,0.79966927,0.0,206.33796999999998,226,1.2567223,18.0917468184045,0.7426039755915238,5.190046620454531,True
5591611570415845248,111.67501684574344,-34.060714513002125,21.796544026357985,0.236473019070506,-13.5884166447346,0.24109624405733426,0.6676697105925167,0.17238806162313028,18.100784,1.0519562,0.0,178.5712,180,1.2461919,17.479766050385912,0.751334234646168,4.8386144102651905,True
2941157702670871680,91.86749616048286,-20.964928305341804,23.810843741507664,0.08879030908795905,-21.882011207372056,0.15357794495471114,0.4038472446648628,0.07390408282682481,16.685072,0.7327175,0.056511229931535886,400.34598,367,1.2519969,16.50412368018574,0.6451241777264939,3.961087869156845,True
2941141931553193856,92.2364840788952,-21.16864725059065,23.10469587599468,0.10830760449959828,-21.821309318145307,0.20252491290704852,0.3032057488857721,0.11550029687555775,17.948498,0.8604716999999998,0.0,592.1534,590,1.2134813999999998,17.772441613839263,0.7752464464648834,5.230076860654037,True
5408560163039830016,149.7123212533639,-47.06571622917912,8.610087129329441,0.27433226917627723,-2.9731720421425583,0.25628805148184763,0.312546996862866,0.16055073622775692,18.46346,0.94711685,0.0,232.88026000000002,240,1.2139118,17.789261937263383,0.6207515381141906,4.429335090545408,True
5587915935733272320,113.63423659812513,-36.540004689288224,20.692201705485214,0.6481748296082599,-14.23041302585604,0.6823792534355465,-0.302260436485505,0.4514538808475147,19.813143,1.510149,0.0,226.94747999999998,232,1.356162,18.542212064613533,0.8949176453730818,5.859390703343724,True
5409574879128995968,147.76290441934412,-48.08966537851181,8.480083273339448,0.26808389222273826,-3.760083891558056,0.2309707851817191,0.16101388045472015,0.16202419749464864,18.018578,1.0387496999999999,0.060471374273677415,192.90024,174,1.2322456,16.942877238548725,0.518025226513091,3.5984462252419007,True
3284626129956354816,62.041486221117744,4.802197746725328,18.279988654589587,0.9493094707974408,-18.906435640874594,0.5655069845208143,-0.05521555654069302,0.520399362292734,19.515024,1.5656052,0.0,261.40607,261,1.326056,18.53140121347881,1.0894537519335727,5.434383366211165,False
2941313725947472512,93.01383920045248,-20.278099933426443,22.566909723577066,0.6585675300317015,-22.80620365903697,1.0685943843805892,-0.19372756520881,0.4904907320036135,19.890886,1.242073,0.7167782915518722,351.9465,311,1.3319014,19.62987604295832,1.1157234924869228,7.08635413163918,True
2941295279065097472,92.55519760052687,-20.43526197992381,24.273782492683765,0.06408152978870132,-22.87996289502379,0.09686307745385872,0.29021921083582297,0.04865891531555052,16.04792,0.6464329000000001,0.0,539.1263,496,1.2078536,15.827545691702246,0.5397542590974325,3.283966085949272,True
5409594391163112448,147.22482002457613,-47.925092641507646,8.469390771193094,0.16756795875091912,-2.1311056166577145,0.16224447259113786,0.2987251894325039,0.10290471389730428,17.222338,1.0869141000000002,0.3962263398984437,306.38516,226,1.2547473,16.296408782740176,0.6386909455403496,2.9669292237504052,False
3298719085885597184,61.1846996199185,8.6317467380428,15.009736031284971,0.5301809084000829,-16.167462834200016,0.2900297261041565,0.4015523337422707,0.26047796080883523,18.717979999999997,1.0909938999999997,0.0,330.26482999999996,318,1.276986,17.76605550567505,0.6301869875102849,4.5616869986367945,True
3298909374412908288,64.4655531852259,7.470938026039505,17.92110248191369,0.18855375177126,-19.13248162877904,0.1336034015157442,0.4173864202789407,0.11036994626624598,16.932125,1.2072659,0.2909651276009454,272.05002,204,1.250141,16.154389294476754,0.830780154621147,3.0374517293818073,True
3298818110651723264,61.51916364897786,8.795556665729908,16.096362988996987,1.291830011738971,-18.013847253174536,0.6895995757212782,-0.0178670806097686,0.5480593148104788,19.753601,1.4841385,0.6289377828567392,386.61395,336,1.3666753,18.989653236130764,1.114327224444882,5.787817302819544,False
5411679580608045056,149.06040777142343,-45.912464691202096,8.421268108669876,0.2850811631714511,-3.724624602196648,0.3269218020621463,0.8572380884351813,0.17334481388895973,18.432941,1.9542331999999998,0.0,226.28207,219,1.3610271,17.770213832462957,1.6334206682507821,4.452071663127594,False
5411690889253784832,148.98430380959,-45.930519832620675,8.695071693129501,0.5458726061910746,-2.2956689367430627,0.5305607023452458,0.14874112873437406,0.3366665619343455,19.534248,1.1245117,0.0,224.4225,255,1.3455119,18.857426943093376,0.7968766119749234,5.540461003477915,True
5408678635415016576,149.506114614808,-46.00862602640565,9.91054745009014,0.16309452595470653,-2.6238021977330144,0.16047273587487235,0.20710746859595028,0.09170999051760292,17.524084,0.99785805,0.0,215.9628,244,1.2390378999999998,16.950117202048318,0.7200126259573986,3.620186350665808,False
3285326626238638208,64.23562835441386,6.579201336471147,17.040529190902536,0.2604173880714382,-18.066092506471172,0.1265191012311337,0.364486737037632,0.11703222437252865,16.593441000000002,0.95965004,0.0,107.97138999999999,151,1.236618,15.87523108195369,0.6119794787380306,2.7747495659928774,False
5591759179847308160,112.70243374004372,-33.14112144447375,20.665266295475927,0.5227238619294788,-14.362198112354456,0.5859193197762416,0.3375821927509229,0.32175474036511376,19.242481,1.1253796,0.0,188.88695,199,1.3137511,18.362858875756707,0.6995727156885582,5.7270046014721885,False
2983863966948860928,81.73856258545062,-15.80165293364525,24.06572272856348,0.3538188231788088,-24.125448453257913,0.5002337579699476,0.3488676122386365,0.28075882941686925,18.916168,1.0379353,0.0,240.86346,260,1.2539784,18.690819460155744,0.9288487408270715,6.102630384183225,True
3273898538601467136,58.668297212891034,6.058083220435124,15.669914194597414,0.7072492177806998,-16.980313365421594,0.6231918148166102,0.15499585898089774,0.4150462371959071,19.347701999999998,1.277544,0.0,266.7931,229,1.2867323999999998,18.588946364692013,0.9102460593048521,5.398071040969192,False
3273949498390088448,58.37692268551152,6.254355894022084,15.013026497551682,0.19043472956172325,-15.687819801732664,0.14033348038644405,0.23109437304418465,0.11012555007824436,17.142263,0.99516296,0.22804089699201946,298.2285,245,1.2526041,16.420174260166686,0.6456147132936648,3.2183866563317842,True
5409647992356165120,147.13632953423755,-47.6959656350092,9.886455304752195,0.8140691828773857,-3.1118807492745333,0.7676192667800049,0.7924944240050232,0.4620939784973549,19.86867,1.067915,0.0,221.27411,219,1.2732309,18.938625000228985,0.6176994051830317,5.616596687506178,False
5411740637860097536,148.12701840951132,-45.55151708527502,9.334905853239732,0.1880197439881338,-1.7681579631779811,0.1685459704391436,0.4740291842004472,0.1011636506551296,17.71185,1.0024605,0.0,250.14182999999997,255,1.2136091,17.132716419793983,0.7221139032244164,3.8427361369511317,False
5411734178232937216,148.10440105626796,-45.659062405166594,9.577988840560401,0.6174733914247479,-2.2431273519658856,0.6444619411815532,0.17364676209967211,0.3527017075573503,19.714525,0.9677372,0.5918773277621703,262.4991,251,1.2631754,19.121547300231178,0.6806889476405945,5.829456194548584,False
3296946127681107200,61.223768603563954,5.814053781442496,15.792147660280454,0.531121020965465,-17.543731859632043,0.4772279894917046,0.6698761691120138,0.24374985526694515,18.10588,1.3185902,0.25657170859686873,242.23467999999997,225,1.2951603,17.453618828405965,1.0028440585311291,4.318082641271374,False
3296639089060902016,61.95550476396159,4.962188331968974,17.861255032197022,0.3347242840948208,-18.27247605084384,0.17032481762975224,0.6158972455920915,0.16987496658757825,17.694770000000002,1.1483955,0.16636804782905218,272.2486,241,1.2700917,16.93425474211776,0.7802458274156286,3.831996769228116,False
5408722242225130880,150.64423244204778,-46.024503599147494,9.182515727057062,0.5354424195011824,-3.1488368894835617,0.52493001970187,-0.4468599884460026,0.35850034398098024,19.445786,1.1029282,0.8831437730678859,285.33594,251,1.246094,18.830001523489152,0.8048396575560883,5.474991522343785,True
5423162437672355584,143.01542536981358,-44.68328370976771,11.52202381097302,0.10387198282362306,-2.8270126860257805,0.10031870443593496,0.3967682269644131,0.06375313093357912,16.925179,1.1981068000000001,0.0,256.08328,272,1.2510700000000001,14.718114281920435,0.1297124166484811,1.5473403005335022,False
5423201401605404544,141.55996422121427,-45.36225812702882,12.928656721920865,0.7785407678020899,-5.5189309214952775,0.6899496941401208,0.8920941975128632,0.4481605483472711,19.922462,1.8004474999999998,0.960070065942222,246.5081,225,1.4891318999999998,16.574090755183196,0.17957032588347976,3.4128315746324773,False
2984359674895283072,83.50017050887897,-14.788251210396918,22.707123583838573,0.3378766756761194,-22.226961527718935,0.3373561745469712,0.4909410381127392,0.18178362572418152,18.472488000000002,0.8658314,0.0,267.14763999999997,255,1.2006946000000003,18.171902589380544,0.720324219335705,5.581489620705042,True
5411828465645835648,149.63028782706647,-44.99744659799326,9.708849322621909,0.39722137017908543,-2.901256750827235,0.35511292834038405,0.16799812283746987,0.22312581450816932,19.031067,1.001667,0.09585355005580487,300.62567,264,1.2504699,18.430776695669408,0.711078872368412,5.122336985821175,True
3260530916749164288,62.31149706899686,4.355768748894843,17.359349454215973,0.4935656930495523,-18.194042424659603,0.31898449392382155,-0.052622393756408106,0.25945480414751204,18.540567000000003,1.2178497,0.4209802761441023,336.8854,294,1.3234629999999998,17.301095421052313,0.6178471504960102,4.2190918942412985,True
3260438454693212672,61.17007289479257,3.824575265673006,18.773401824463587,0.5878192842821123,-17.248761288901008,0.390765662143466,0.316979664162922,0.31519825952233355,18.852401999999998,1.5954742,0.0,240.0893,227,1.4414895,18.02585977401623,1.195362184655255,4.936571163640014,False
3260455875080595200,60.92930885846764,3.9658040180990346,17.922760582810152,0.5145411378794277,-17.392059806077896,0.32613735071290306,0.08939226721649945,0.2869502783903442,18.712355,1.3060341,0.0,242.98819,230,1.2808073999999998,18.072319627737713,0.9962061783434646,4.975463164511904,False
3208198492594997632,77.18936741120294,-6.486073424188678,22.414498730985827,0.2385651699948242,-22.63076166417491,0.20995176730330925,0.7650796527223633,0.1565108031538065,17.969776,1.1672076999999998,0.17001955293991186,347.66385,304,1.2946645,17.661272809064187,1.0178676829948419,4.948933535329534,False
2984608267601343488,81.9674341122808,-14.147093915236885,23.008811798300943,0.30967498447043823,-22.425310062588668,0.3523085964529051,0.2347030760585264,0.20784131436031966,18.259377,0.88147736,0.31962549142152,321.70367000000005,279,1.2491455,17.913558056259838,0.714073553481848,5.312517878652336,True
5417980366344797056,150.57248990964843,-43.920747948194965,9.08371993758928,0.21476018533094515,-3.5730733374647765,0.2031711708590322,0.1700334560720942,0.1365243652264213,18.258474,0.8234271999999999,0.0,279.6658,298,1.218101,17.873033798162282,0.6368435752679903,4.569426524906824,True
5417930098050964480,149.48327199645863,-43.999366415251124,10.803309522291745,0.7814017216124161,-3.4212981848319264,0.8402576165271043,0.5836376718589666,0.4714460603717982,19.838394,1.1464843999999998,0.0,230.01141,223,1.2841321,19.324393507731063,0.8976673910626642,6.042657543767643,True
5417997133897867904,150.14593022531488,-43.64946428143134,10.033737201119768,0.2489259490232328,-1.5747934760057969,0.24853205537468145,0.6234918070998103,0.16503503804949146,18.567509,1.2896843,0.2653287314709404,368.21732000000003,309,1.3478098,17.94935905397799,0.990450693789597,4.661462198226484,False
5414741209391792768,150.90257554231542,-45.511003674557855,8.198705299122032,0.28481441205613345,-2.8456655965326343,0.3046326910879311,0.7983151751893615,0.17601454431615324,18.590836,1.8089981,0.0,260.04056,281,1.344473,18.076270066898932,1.5599073984404033,4.727817144342261,False
5414742098442528896,150.8520928039769,-45.5109859619665,9.946412494433766,0.5956319136766371,-3.1536778316005067,0.6474531211091308,0.07234664159359737,0.3483367773186136,19.426725,1.309988,0.37671278326438395,236.63343999999998,219,1.3341733,18.92106315400318,1.0652075534456191,5.573732145322673,False
5409823506202115456,146.19211799141226,-47.704015564076656,8.664209212100507,0.1003594460887446,-3.4858401558392287,0.09919833697331608,0.3499456845730982,0.06612402553838975,16.928741,1.2116013,0.08370733332553007,267.1293,251,1.2484214,15.552123235190177,0.5452091273890558,2.2485770967276295,False
5409815908394174336,146.23437477116744,-47.824632066688785,9.394604864293568,0.5082659578801172,-3.6441153442499794,0.4211341161677843,-0.4100302595334835,0.3082306973882156,19.078217000000002,1.1197338,0.5730121735241815,205.21402,182,1.3084713,17.83960140900032,0.520145637631503,4.5322357283512495,False
5418122345084961408,149.09631518467353,-43.8869689581404,9.306375721668108,0.2362703807918065,-2.2641890886709093,0.24452748807906155,0.6076373776844595,0.13487911661887025,18.082989,1.8807029999999998,0.5657312603050474,443.3163,293,1.3764582,17.457012181788144,1.577680580497939,4.1861630355720045,False
5411987340783459840,147.92848705146457,-44.75577150483984,9.64470570779732,0.6987858187261968,-4.537243733834078,0.7200188123032679,0.027810424290489574,0.4064661448129808,19.855064000000002,1.2993946,0.0,252.34811000000002,241,1.2292011999999999,19.29618401039102,1.0288523519510586,6.029255019891867,False
5412003219277977216,147.46681507560837,-45.058584991939576,10.374810541477373,0.4890581682070431,-4.648977817452132,0.5018050534414987,0.3714081545829832,0.2994864070330301,19.453888,1.2527866,0.0,239.92006,298,1.2231576000000002,18.949828587282646,1.0087818776274078,5.685137460528818,False
5418204430493432704,148.19767945251525,-43.44352865507835,10.079481126745485,0.2633041236646453,-4.3500046183102645,0.26477653756033026,0.10647609113024048,0.16444616789179214,18.36605,1.0897026,0.4589383937086189,300.41733,263,1.276148,17.725292855738353,0.7795253347679769,4.483634081589955,False
5418182818219721472,148.54428382778826,-43.72621367810648,11.236331186691146,0.2659695732029563,-4.35950192748096,0.27081700797251,0.8215051702815362,0.17864640478827387,18.551455999999998,1.9430237000000001,0.36699225932540186,337.39532,306,1.4355567,17.839405405794004,1.5983347395995926,4.58394057464141,False
3278102525607689984,56.824736648710214,7.714823018247876,15.856371358942043,0.2555072664830541,-15.336436555813055,0.1934008813233957,0.06354023516865437,0.12477210799747912,17.514029,0.8927325999999999,0.0,337.45267,379,1.2353386,17.012320063573252,0.6498656825820031,3.739390347724946,True
2985448500643184896,81.38639547102909,-13.597883463215485,22.667628913778767,0.21917234280163586,-22.59336915749599,0.22645527126644385,0.3116409041492174,0.14352588862950955,17.980999999999998,0.87750626,0.3094079896854769,398.9729,326,1.2373303999999998,17.64418403559012,0.71446061693314,5.036068495010003,True
2985367686538035968,82.09494484659623,-13.990602482367166,24.506104295565077,0.2167658669476684,-24.33887991591411,0.2310019245384293,0.19725883256812987,0.13786527149521505,17.910694,0.89422417,0.18235353182269265,353.894,321,1.221442,17.564645968612172,0.7267094815184136,4.962719142993517,True
2985543956292701312,82.10425875879464,-13.340006847972322,23.959023875137657,0.07821408571891701,-24.208191219155363,0.08161955639624736,0.2400838283575565,0.0541714202571909,16.185164999999998,0.982419,0.0,367.3056,389,1.2343184999999999,15.748439448935867,0.7710091887175605,3.1407938479330237,True
5412048398038999552,147.2916236470404,-44.586643582172,11.541506414409595,0.3781386314086208,-4.495376247078567,0.41053626493493994,0.890982906007442,0.27167172148007235,19.050163,1.8771113999999998,0.3334938729673146,325.68744,273,1.4135625,18.432629579272565,1.5781762305247877,5.1826788345317105,False
2985707611726244480,80.35726207081184,-13.11016847722181,23.495399679395376,0.2041478023784238,-23.65202494553069,0.20466474362387796,0.23685466062464056,0.1112785365980473,17.452852,0.7764816,0.0,276.34967,276,1.212501,17.129665991792972,0.620033948297432,4.512785391836271,True
2985851682109593728,81.5528893624823,-12.597132664242695,23.22020350359702,0.0815330506811833,-23.63749689143529,0.09749389732385493,0.3032094918751613,0.0625851114725067,16.302269,0.8873719999999999,0.0,390.4838,380,1.2269062,15.864420830673085,0.6754187543766692,3.247639132627521,True
5414950318459476864,150.91488154427773,-44.41300959477825,8.400649927169535,0.4588872092435165,-3.273741233927188,0.4222630313540191,0.004986903882577418,0.3174973699157139,19.33255,1.0093497999999999,0.20853771182923356,307.65157999999997,282,1.2685440000000001,18.901814422013263,0.8008396248762863,5.579071819091116,True
3284943820097263488,64.46587613114485,5.725748509622219,18.165982224583463,0.4095479763151263,-17.827690260992267,0.2998695110080327,0.5874128575371995,0.2570500957784989,18.702154,1.164053,0.06288722924680798,173.43486000000001,176,1.2657286,18.104351873555675,0.8746693741618812,5.027000707057269,False
5427754788503079040,138.29071210377793,-42.04178849113095,13.170837643327758,0.4996723343212609,-4.527330287921046,0.4607327989917998,0.4035604142893915,0.29933237941134355,19.306376999999998,1.8537883999999998,0.04976226801853609,260.8567,253,1.3791431,17.975243835756576,1.2094143261922807,4.943425694533744,False
5415144798879739008,152.28072571696927,-43.79232653996769,8.236928148471657,0.13843887786019926,-2.3813492077685257,0.13081864067541846,0.07812058046588086,0.09358428177112957,17.469576,0.81372833,0.14222136256078816,354.6522,297,1.2370847,16.986466710711767,0.5798651007354683,3.6472380914574067,True
5423821143915399552,138.62387732839966,-45.10114801552635,11.600652437350789,0.30740246846216274,-5.345120158574026,0.295324761127136,0.3993813105493688,0.19549141862107405,18.696306,1.6483803,0.21879768097208707,251.11992999999998,250,1.29417,14.90805442341837,-0.18543395236340388,1.8015406118329338,False
2966108262908568704,87.6006866430821,-19.91430201034133,24.39649566847746,0.4637865410695953,-23.094849587733435,0.7522499318443451,0.6404067660727193,0.3862704864154297,19.374945,1.2247313999999998,0.0,351.70557,319,1.3256716,19.227158842259154,1.1531911757213211,6.6762949640659315,False
3259158764894232192,63.73905342574232,2.567907856910287,19.42936121635331,0.05643210339780093,-20.145259238825254,0.033158358496359036,0.2345197428415544,0.03361866665893838,14.072564000000002,0.8911896,0.0,225.76018,234,1.2405198,13.457916146733686,0.5936512794867796,0.4394323033310368,False
3259085917952039296,63.93861870496418,2.17304292460402,19.813953733162663,0.8783854774237666,-20.64573759429414,0.7345296069552517,1.3758717081671696,0.5000210700354704,19.69108,1.3422966,0.6130621088499852,201.2481,172,1.1537881,19.1980011132103,1.103607308272307,6.191241304966265,False
3259205627280716032,62.55789936802578,1.963596691847291,18.92054374524875,0.21457409406119116,-19.842256830836877,0.14526064953224976,0.7095229657822666,0.13093725089435368,17.803194,1.5092545,0.1935516316203199,366.5859,323,1.2788553999999999,16.950884678009956,1.0966691792360246,3.927499782966752,False
3259087154902637184,64.11928598096966,2.2115413528183527,19.856775285341914,0.4790444784051433,-20.815801660988832,0.3351275687642013,0.28894285592156543,0.24233302982799845,18.678267,1.0825118999999999,0.0,151.78603999999999,164,1.2485402,18.081016069938784,0.7933950727845145,5.076131222499132,False
3259400859314444800,63.42685058082622,3.099103004130904,18.332454563361406,0.3124009803218427,-19.6855807441312,0.18011401354172207,0.919824774763748,0.17280700167686688,17.922216,1.7789745,0.0,295.51944,304,1.3240243,17.160366523864315,1.4101789565670653,4.12522074665543,False
